age,income,employment_length,debt_to_income,credit_history_length,num_credit_accounts,num_delinquencies,credit_utilization,loan_amount,credit_score,default_risk,loan_purpose,employment_type,home_ownership
39,20000,19.090153229922805,0.28148505794884654,4.547376043320627,1,2,0.5089455176722127,11619,480,1,home,part_time,mortgage
30,116346,1.9248905923612698,0.4432681770731591,5.10371253967573,1,0,0.6346097124716275,12101,533,1,business,self_employed,mortgage
52,35026,2.170195799102178,0.4443124891649867,2.085615975871928,4,0,0.641156950666722,10179,429,1,home,full_time,rent
35,80988,4.574136605118509,0.13356872296006525,7.958173951967458,7,1,0.3249687455817691,2575,612,0,business,part_time,own
22,48585,3.262973449306916,0.21970928560223488,2.3392121244906448,5,0,0.4062633823285182,2290,566,1,home,part_time,rent
18,47897,1.198276058945257,0.5923654228871451,11.790978102216844,4,0,0.23244455400485847,5470,482,1,personal,full_time,rent
55,56579,5.400113262986391,0.19228589720154302,5.158404223765775,3,1,0.3141209565525231,16489,531,1,business,unemployed,rent
47,69372,2.033293930355871,0.18282732675087005,0.8438928225313918,6,0,0.21443225728073834,10682,607,1,home,unemployed,rent
41,27915,5.30248735220875,0.5454336119857359,6.252446755798086,5,0,0.11657548474852038,7245,504,1,home,part_time,mortgage
34,83103,2.419957199218566,0.26332816424293887,12.527972692616403,3,0,0.3812829655078448,6032,588,0,home,part_time,rent
33,20000,6.0233634769006095,0.4898807706749147,5.978035896703477,1,0,0.10564149928652544,12468,445,1,personal,full_time,rent
27,36160,5.5100824452891235,0.3293090342728263,6.133453978605436,4,1,0.1523526287929485,6841,530,1,auto,part_time,own
34,70882,3.5546493569047364,0.613889430998378,6.6456950716217165,6,0,0.24251184740703205,19426,526,1,business,full_time,rent
18,80500,6.099494617076075,0.4943101947060347,7.320627419682104,3,1,0.4207084243266256,11268,493,1,education,full_time,rent
31,52503,3.0898801482028566,0.32050756506855965,4.1647440352989,4,1,0.18939620508620955,19691,560,1,personal,full_time,own
36,26510,0.6172733807585163,0.4378580334098901,2.6095786336570477,2,0,0.1396515820442233,13905,442,1,personal,self_employed,mortgage
47,74411,1.005114224358996,0.1394351666254745,2.690962862937228,2,0,0.5014353766470031,11523,518,1,home,full_time,rent
39,21258,1.411769025672446,0.5917772312104866,4.075960022898989,2,1,0.1553124389663552,19275,472,1,business,self_employed,mortgage
49,147432,0.3265817350321906,0.013194062915335687,6.1797537792236445,5,1,0.4293476322215082,7764,589,0,personal,unemployed,mortgage
56,33937,6.213242820897831,0.28720113965590294,9.54534668865599,7,2,0.5912625288446252,1823,572,1,home,full_time,own
52,20000,2.2895075951143675,0.14982559012997707,7.164237043339999,4,2,0.3192752584691803,5473,464,1,business,part_time,own
45,20000,0.49094974159942695,0.3661349314242705,4.921458477262134,3,1,0.43404275788489033,11317,457,1,business,part_time,rent
40,37605,8.572828962590076,0.12477506659784497,9.348805390492448,0,0,0.12142727624954967,5340,565,1,education,part_time,own
28,40613,5.754598134546793,0.29983824014189864,3.2627340198619272,5,0,0.2529702856144649,7416,548,1,personal,part_time,own
48,175558,3.0094463380740866,0.4373841475467732,10.143405863637486,5,1,0.37957265249615196,2437,600,1,home,full_time,rent
60,20000,1.4212753240660125,0.2894128624564903,3.277105170183165,4,1,0.6571783497373224,57778,450,1,personal,full_time,own
44,37480,0.8228751726560986,0.14696476769764638,2.7191282869791573,3,0,0.6040143391327049,12757,485,1,personal,unemployed,mortgage
63,20000,3.0658995333194343,0.4116932275046109,5.623608433804912,5,1,0.3097480368566033,17250,463,1,education,part_time,rent
21,24486,10.824811663912126,0.06266833413372995,4.619631088686917,3,0,0.3792879044670847,27193,576,1,personal,self_employed,mortgage
26,139689,1.0437095434560117,0.12059506839491482,4.233727597978579,8,1,0.24323984434783377,1412,576,1,business,unemployed,mortgage
50,20000,4.20428424643556,0.21084328039150632,10.22166084981028,4,0,0.5910099028361627,9753,562,0,home,full_time,own
43,58083,16.30969894819771,0.41661534176481535,2.8637387009110125,5,3,0.1221867470802175,6475,489,0,home,self_employed,mortgage
55,49728,5.06836819448427,0.0489440522604508,1.7356473202666058,0,1,0.15000813213467548,7185,531,1,business,part_time,rent
39,35620,2.8987775768584783,0.5892048615497667,5.373473834692274,3,0,0.39835201830646,6123,474,1,personal,unemployed,mortgage
29,55025,6.300475944657938,0.19033508274153377,2.5653787441482176,7,0,0.4118708845472554,7909,639,0,business,part_time,own
37,20000,8.702801588392147,0.6381501485856395,4.7514348091542375,2,1,0.623788467595787,6487,387,1,home,self_employed,mortgage
21,136633,4.4642908798025065,0.2993345490761795,5.885916059939953,5,2,0.4115682329268462,14814,516,1,auto,part_time,rent
26,169376,10.272080882990728,0.3304008274252119,0.8391205710571108,5,0,0.5597913519695628,5948,594,1,business,part_time,own
51,37710,3.6138250442875632,0.2188091761548032,9.98580923970631,7,0,0.4228782329100063,5554,569,1,personal,unemployed,mortgage
50,252327,8.86063728849596,0.5710956243792581,17.151762993333346,0,0,0.6965507400345964,2264,602,0,home,full_time,mortgage
44,26390,15.184775951090527,0.4875179912873874,7.7517163738289305,6,1,0.5890508747841251,12478,431,1,personal,unemployed,own
19,50028,3.478186060820679,0.6368081055060284,10.015539014968997,5,0,0.2698331716954524,7546,494,0,business,full_time,mortgage
35,114177,4.644369286722175,0.45394988678550635,6.177068486082976,4,0,0.5626246065009283,3695,509,0,education,unemployed,mortgage
25,25154,4.701220982553221,0.6448450168027029,10.373743935184608,7,0,0.4820241381829655,18473,507,1,education,unemployed,mortgage
54,20000,7.603356008849703,0.3805537663908696,5.2746177496270885,4,1,0.47216188792370634,1821,444,0,business,unemployed,own
32,20000,8.657062858406173,0.35090200137543553,1.981774780794958,2,3,0.6085605784882073,33761,406,1,personal,unemployed,mortgage
26,188841,0.13803452063470847,0.3064920093525587,2.8504730752471326,4,0,0.38950558712732347,5082,609,1,auto,unemployed,rent
40,23784,6.609271050797306,0.030820049813267848,1.7535675446618384,4,1,0.5636697138459622,16282,491,1,personal,self_employed,mortgage
32,31301,7.658109439831615,0.24794915129700604,1.990224457739373,2,0,0.27655144363171763,12372,516,1,business,unemployed,own
57,20000,6.027026473556672,0.41565447036067327,0.8062306656038016,9,0,0.8509095111143617,6447,452,1,education,part_time,mortgage
31,77549,6.253499528522383,0.038131244017238344,5.405068059457815,4,0,0.32766654357957603,4299,683,0,business,part_time,own
23,20000,0.21142187463861933,0.3941400258263038,16.82711229213797,5,0,0.047028684889163945,13447,589,0,home,self_employed,mortgage
18,24513,2.9173280282402088,0.4554812383777314,3.8230530698385543,2,1,0.5408778215555415,8881,475,1,auto,self_employed,rent
39,46148,8.523680828895596,0.2195958999389999,3.6740245448495035,6,0,0.17980864252349982,5496,600,0,home,full_time,mortgage
33,20000,13.591043721254369,0.21797467707080198,8.051117704163829,3,2,0.33300979805664677,8946,496,1,personal,part_time,own
22,31480,1.3033699526459959,0.3222175499743474,5.178080455015122,4,0,0.6148384937807326,10452,391,0,auto,self_employed,mortgage
54,111498,4.327927968772428,0.5400273928781406,4.332492665836709,4,1,0.4893489556277081,19518,493,1,education,full_time,rent
48,51154,8.156634682254927,0.0999923635740382,7.972078392376556,4,0,0.4607624711680418,7316,537,1,home,unemployed,rent
39,40313,6.9798580320771215,0.2711985263150425,5.708122946756638,5,0,0.5946789044064931,11170,539,1,business,full_time,own
56,43126,4.82333769280136,0.1668732496082668,0.48673244811799665,1,1,0.1756527968200409,8794,472,1,auto,unemployed,mortgage
47,26600,0.09434038076204591,0.36817354823668713,3.1476552262593156,3,1,0.08568114466499434,7041,427,1,education,part_time,mortgage
30,179319,6.434704379995643,0.3284504367345918,9.142642448997526,3,1,0.8062237627707132,17420,557,1,home,self_employed,rent
27,20000,7.419370644592428,0.20084288769184047,2.487212745325939,5,1,0.5639980275066916,7539,512,1,home,full_time,own
49,42990,6.415973114735038,0.48293814050590966,9.825263272942381,0,0,0.6116663397499822,5188,444,1,home,full_time,own
44,39815,7.258094734078766,0.4163259736579732,18.695114740063513,5,1,0.35863212906849473,3854,581,1,education,unemployed,own
42,81390,2.8186264127071996,0.12316306503832279,4.924677312368488,3,0,0.37863583719191407,5955,557,0,business,self_employed,rent
29,87775,25.37758611126911,0.0791517415106638,6.826734166838813,3,0,0.3008033223595367,7544,644,0,personal,unemployed,rent
47,35397,7.365516048502383,0.26701499475544926,6.189297689977716,3,2,0.2878515744422297,11321,548,0,auto,full_time,own
30,45822,4.321813257729018,0.4752610936214184,2.457432650960752,4,0,0.39425916495607016,4852,534,0,education,unemployed,mortgage
38,47232,13.605013854145794,0.47223587068142703,7.952533971878847,3,0,0.5858753569441891,16018,471,1,business,self_employed,rent
57,20000,11.940624464133398,0.08442325029116003,12.988476005885634,6,1,0.37529240449724827,6474,638,0,home,full_time,mortgage
32,20000,8.425310002477213,0.349694314260251,12.082349126641047,5,0,0.31865681360678255,11098,584,0,auto,part_time,mortgage
21,22380,4.147067766132589,0.6131257496612962,3.2376964701976565,7,1,0.09345078490620241,3263,488,1,business,self_employed,rent
27,23172,3.7443674221723366,0.014081430708515783,5.170929728392942,6,0,0.2680523878681672,5170,658,0,personal,unemployed,rent
51,20000,1.9927548197446012,0.5070617220126672,1.2779715084211478,6,0,0.27055682475307935,3196,436,1,personal,self_employed,mortgage
43,66149,1.4442669849493375,0.15701791068527526,5.8287331355902205,3,0,0.2807987204850894,16894,558,0,auto,self_employed,own
38,36377,3.590884298749042,0.27621983704568503,1.883798422412751,5,0,0.41361262992357223,5081,536,0,business,part_time,rent
33,30584,4.311164731410087,0.10625720225378864,1.5344008731325776,3,0,0.5250606683099638,8430,472,1,business,self_employed,mortgage
45,20000,1.4020524163348922,0.046126292924924046,2.507324251174867,5,0,0.09736836664933093,11850,511,1,home,full_time,own
29,35044,12.793922831949738,0.17677402304517661,11.652561538252872,1,1,0.628961813816834,4003,553,1,education,self_employed,rent
43,20000,4.074021015375135,0.37796377384464663,6.214584540147473,1,0,0.5736945639070234,1084,385,1,home,self_employed,own
31,31876,3.738073066332224,0.08574400811380833,1.5374125179755622,4,0,0.6507050811831052,7119,539,1,personal,part_time,own
29,38198,2.860300387785955,0.3372929304783154,15.114379903382252,3,0,0.5224536146966369,3421,507,1,auto,self_employed,mortgage
32,44069,0.2991284637221914,0.28595188168300534,6.729950066651797,2,0,0.29621944708442194,7934,519,0,auto,self_employed,own
35,20000,10.702387955148456,0.058398900359949296,0.6406247678056347,1,0,0.3990531868732538,6396,467,1,business,unemployed,own
39,43471,1.9062598310789327,0.274927267779236,6.705993855004998,5,0,0.4904889411518477,7971,521,0,home,self_employed,rent
42,20000,5.142544852333064,0.42554517447888707,5.265101739634104,3,0,0.47269354857417767,9308,473,1,personal,unemployed,mortgage
18,20000,4.675247397879308,0.11649205497534054,2.5270647028019617,6,1,0.2624320126979717,13938,484,1,home,unemployed,mortgage
30,64495,4.391204786650881,0.1802420355037391,8.240403536352108,3,0,0.5643554277170266,7909,604,1,home,self_employed,mortgage
35,181914,3.729704863937486,0.3209651159471655,9.536237966355827,3,1,0.8596482963453527,20719,525,1,auto,unemployed,own
58,37838,1.0010418827092988,0.24221246383796782,8.634283244518372,5,0,0.39035126489729716,14079,541,1,business,unemployed,own
27,20000,1.6467286404022987,0.2325944704900547,5.8756171915766,2,1,0.3971073067770533,14330,441,1,education,part_time,own
41,42232,3.7136630526852468,0.323262429847319,4.834235625306975,6,0,0.3974019766982359,7805,530,0,personal,part_time,rent
57,76974,7.787607286684607,0.10960018825226572,12.952263149550227,1,0,0.759471006290427,8931,542,1,home,part_time,mortgage
24,59682,2.828072212902644,0.5830927100904786,7.488206247817649,4,0,0.4429704941596412,5438,482,1,home,full_time,mortgage
44,325947,1.1402940135122228,0.20319323503646866,7.91954364767333,6,0,0.3026999117840769,14573,761,0,home,part_time,mortgage
30,20490,0.4602717652554199,0.24261329221099034,3.5635343179464183,3,1,0.09870451427645288,7484,542,1,auto,self_employed,own
33,44435,5.438525002402103,0.5587920937724326,22.103389671496785,3,1,0.6865727985453978,5234,480,1,auto,self_employed,mortgage
30,125383,2.75251194986172,0.31530599955798927,18.79019970161326,4,1,0.7521083760672143,5293,656,1,education,full_time,mortgage
31,119244,0.6697767988445591,0.3897475813315276,6.061060384940735,5,1,0.9598253271503503,4586,533,1,personal,self_employed,rent
72,20000,5.6114553565887615,0.17523817226012114,3.9797670881710325,2,0,0.45118627468500827,7449,466,1,auto,part_time,mortgage
50,36218,1.1633106154619464,0.15178411034744177,4.028281532994099,6,0,0.19386724000495165,7506,562,0,education,self_employed,rent
53,119087,3.5567191832899328,0.30278486200569893,1.732651263523258,1,0,0.422756062340384,4431,518,1,business,full_time,rent
45,366778,1.827771063116462,0.32757018911663616,6.656653004411931,6,0,0.42638159083389,22570,670,0,home,unemployed,mortgage
20,63769,13.418500267487516,0.3166243707215851,8.453696805724357,7,0,0.17140509382105565,3817,602,1,auto,unemployed,mortgage
44,27057,1.2957197071538515,0.37356320041536895,4.572180645491215,9,2,0.5444552371860841,4550,520,0,personal,self_employed,rent
52,20000,2.7229335260406318,0.5426713992651896,8.381038490860593,6,0,0.45814640977643634,7148,499,1,personal,part_time,own
29,214270,16.03147607177203,0.22595474382165134,8.987175076869963,5,0,0.6236330694055063,5338,719,0,business,unemployed,rent
51,65055,1.91894750275142,0.11627130507221381,0.2219250112253306,4,1,0.186143564584305,7331,554,1,auto,unemployed,rent
48,20000,5.172460629993388,0.6551642006310493,11.156323517263125,4,0,0.6082917834506136,6691,511,1,business,part_time,own
62,30867,1.904304280324369,0.4043522962610506,9.939606938308437,8,0,0.09073433262991228,17077,563,1,business,self_employed,rent
34,46543,0.5864625374595135,0.4877652563027121,15.432313255983804,6,0,0.21339346533217987,3621,571,1,personal,self_employed,own
26,56108,4.938225241773394,0.18119928588257564,20.896813885376446,4,0,0.36398601648938095,7571,585,1,business,unemployed,rent
35,20000,12.386569853450771,0.41840087757336625,1.461444618986036,1,0,0.16451486484861025,28069,426,1,personal,part_time,rent
57,22217,3.0125546896851203,0.4916662587561031,10.648765157337948,2,1,0.215214354228404,14839,506,0,business,self_employed,rent
18,20000,4.919858161489461,0.17591186730147196,4.369924073992987,3,0,0.4825888482926175,4573,491,1,education,full_time,rent
18,83433,4.6939397004966175,0.4249046531508657,2.9837552361507225,2,0,0.12682401075918484,17892,483,1,home,unemployed,own
41,27631,2.6814839066657785,0.06490528593359707,5.361640927909143,4,2,0.29488913181362914,15436,474,1,business,part_time,rent
34,52736,4.771217549926069,0.3227849486046751,7.015667598616421,7,0,0.5360980253200542,7872,503,1,personal,full_time,rent
40,113301,1.5009200478470321,0.39786316102789965,7.797108828949887,5,0,0.09950071170103576,13843,602,1,home,part_time,rent
51,43299,2.3743806398807843,0.12354012530655885,20.825154304918314,5,0,0.754160280884117,8245,604,0,education,self_employed,own
33,33177,2.919839535501354,0.1709287131763905,2.5620913261837592,3,0,0.34993714502807144,9386,509,1,home,full_time,mortgage
18,42409,9.975821225043434,0.15838383274999873,5.308438215514393,7,0,0.5401717905721654,30900,624,0,auto,part_time,mortgage
64,38198,2.1411071117043052,0.6108403312155283,6.882383882764124,5,1,0.6047084508226488,14857,458,1,personal,full_time,mortgage
28,98413,5.041167350988509,0.17847382161854697,11.696342585955428,5,0,0.46015681005345954,10898,658,1,home,self_employed,own
27,46568,1.200201487423151,0.10596096040056176,12.130815519351337,3,0,0.04584514015742383,9920,613,0,auto,part_time,mortgage
53,23493,1.455571305418566,0.3208642921616582,2.0426767288430323,1,1,0.14794856631930794,2306,458,1,business,full_time,mortgage
35,83975,5.2267162121262505,0.04452695689699613,2.020600617835194,3,0,0.5086627665943932,5607,590,0,business,unemployed,rent
39,97186,7.183938348782805,0.21512084841097726,4.663284123561893,6,0,0.4210404788560801,2739,550,1,home,part_time,own
45,20000,3.100572713884961,0.03435519274256191,12.899518832680368,4,1,0.4251676135089629,11252,560,1,auto,full_time,own
53,123775,2.040590847659853,0.23874165928783947,15.133188977989132,7,0,0.5155708640200963,18957,608,1,home,unemployed,mortgage
35,48618,12.054837289896723,0.5156861772151041,9.412145345087538,3,0,0.3344632328041184,13202,538,0,home,self_employed,mortgage
